DEBUG 2025-01-11 16:49:48,350 autoreload File /usr/local/lib/python3.9/lib-dynload/_bisect.cpython-39-x86_64-linux-gnu.so first seen with mtime 1735090211.0
DEBUG 2025-01-11 16:49:48,356 autoreload File /app/venv/lib/python3.9/site-packages/django/contrib/contenttypes/management/__init__.py first seen with mtime 1736459132.0652726
DEBUG 2025-01-11 16:49:48,357 autoreload File /usr/local/lib/python3.9/email/_encoded_words.py first seen with mtime 1735090236.0
DEBUG 2025-01-11 16:49:48,362 autoreload File /app/venv/lib/python3.9/site-packages/django/contrib/postgres/fields/hstore.py first seen with mtime 1736459156.3197727
DEBUG 2025-01-11 16:49:48,363 autoreload File /usr/local/lib/python3.9/configparser.py first seen with mtime 1735090233.0
DEBUG 2025-01-11 16:49:48,365 autoreload File /usr/local/lib/python3.9/numbers.py first seen with mtime 1735090233.0
DEBUG 2025-01-11 16:49:48,370 autoreload File /app/venv/lib/python3.9/site-packages/django/utils/_os.py first seen with mtime 1736459185.7440362
DEBUG 2025-01-11 16:49:48,375 autoreload File /app/venv/lib/python3.9/site-packages/django/core/files/images.py first seen with mtime 1736459178.4061356
DEBUG 2025-01-11 16:49:48,375 autoreload File /usr/local/lib/python3.9/calendar.py first seen with mtime 1735090233.0
DEBUG 2025-01-11 16:49:48,379 autoreload File /app/venv/lib/python3.9/site-packages/rest_framework/relations.py first seen with mtime 1736459259.0271642
DEBUG 2025-01-11 16:49:48,381 autoreload File /usr/local/lib/python3.9/enum.py first seen with mtime 1735090233.0
DEBUG 2025-01-11 16:49:48,382 autoreload File /usr/local/lib/python3.9/http/cookiejar.py first seen with mtime 1735090236.0
DEBUG 2025-01-11 16:49:48,384 autoreload File /usr/local/lib/python3.9/pprint.py first seen with mtime 1735090233.0
DEBUG 2025-01-11 16:49:48,387 autoreload File /app/oauth2_42/__init__.py first seen with mtime 1736458894.0430865
DEBUG 2025-01-11 16:49:48,391 autoreload File /app/venv/lib/python3.9/site-packages/django/utils/translation/__init__.py first seen with mtime 1736459186.4239254
DEBUG 2025-01-11 16:49:48,397 autoreload File /app/venv/lib/python3.9/site-packages/idna/core.py first seen with mtime 1736459085.076521
DEBUG 2025-01-11 16:49:48,403 autoreload File /app/venv/lib/python3.9/site-packages/django/core/checks/registry.py first seen with mtime 1736459178.1880913
DEBUG 2025-01-11 16:49:48,408 autoreload File /app/venv/lib/python3.9/site-packages/psycopg2/errors.py first seen with mtime 1623848397.0
DEBUG 2025-01-11 16:49:48,416 autoreload File /app/venv/lib/python3.9/site-packages/django/contrib/admin/widgets.py first seen with mtime 1736459098.303372
DEBUG 2025-01-11 16:49:48,420 autoreload File /app/venv/lib/python3.9/site-packages/django/contrib/messages/apps.py first seen with mtime 1736459155.398956
DEBUG 2025-01-11 16:49:48,423 autoreload File /app/oauth2_discord/admin.py first seen with mtime 1736458894.2053614
DEBUG 2025-01-11 16:49:48,430 autoreload File /app/venv/lib/python3.9/site-packages/django/utils/text.py first seen with mtime 1736459186.3178713
DEBUG 2025-01-11 16:49:48,436 autoreload File /app/venv/lib/python3.9/site-packages/django/contrib/admin/templatetags/admin_urls.py first seen with mtime 1736459112.9318302
DEBUG 2025-01-11 16:49:48,437 autoreload File /usr/local/lib/python3.9/os.py first seen with mtime 1735090233.0
DEBUG 2025-01-11 16:49:48,443 autoreload File /app/venv/lib/python3.9/site-packages/django/template/smartif.py first seen with mtime 1736459185.139556
DEBUG 2025-01-11 16:49:48,447 autoreload File /app/venv/lib/python3.9/site-packages/django/utils/topological_sort.py first seen with mtime 1736459186.3678768
DEBUG 2025-01-11 16:49:48,447 autoreload File /usr/local/lib/python3.9/csv.py first seen with mtime 1735090233.0
DEBUG 2025-01-11 16:49:48,456 autoreload File /app/venv/lib/python3.9/site-packages/django/views/generic/edit.py first seen with mtime 1736459186.9773102
DEBUG 2025-01-11 16:49:48,464 autoreload File /app/venv/lib/python3.9/site-packages/rest_framework/apps.py first seen with mtime 1736459258.7923326
DEBUG 2025-01-11 16:49:48,470 autoreload File /app/venv/lib/python3.9/site-packages/django/core/files/storage/base.py first seen with mtime 1736459178.5373697
DEBUG 2025-01-11 16:49:48,479 autoreload File /app/venv/lib/python3.9/site-packages/django/core/files/storage/memory.py first seen with mtime 1736459178.61744
DEBUG 2025-01-11 16:49:48,484 autoreload File /app/venv/lib/python3.9/site-packages/django/apps/__init__.py first seen with mtime 1736459090.163072
DEBUG 2025-01-11 16:49:48,485 autoreload File /usr/local/lib/python3.9/gettext.py first seen with mtime 1735090233.0
DEBUG 2025-01-11 16:49:48,496 autoreload File /app/venv/lib/python3.9/site-packages/django/db/migrations/state.py first seen with mtime 1736459181.1834106
DEBUG 2025-01-11 16:49:48,499 autoreload File /app/venv/lib/python3.9/site-packages/asgiref/__init__.py first seen with mtime 1736459089.3207273
DEBUG 2025-01-11 16:49:48,501 autoreload File /usr/local/lib/python3.9/email/_policybase.py first seen with mtime 1735090236.0
